time,x_real,y_real,SOC,power,rpm,mtr_temp
2526.00,-19.76,5.75,87.37,75.00,1895.05,70.21
2527.00,-19.89,5.60,87.37,75.00,1894.30,70.22
2528.00,-19.75,5.64,87.36,75.00,1893.55,70.23
2529.00,-19.69,5.29,87.36,75.00,1892.80,70.23
2530.00,-19.65,5.35,87.35,75.00,1892.05,70.24
2531.00,-19.83,5.74,87.35,75.00,1891.30,70.25
2532.00,-19.57,5.72,87.34,75.00,1890.55,70.26
2533.00,-19.78,5.81,87.34,75.00,1889.80,70.26
2534.00,-19.57,5.81,87.33,75.00,1889.05,70.27
2535.00,-19.64,5.82,87.33,75.00,1888.30,70.28
2536.00,-19.90,5.56,87.32,75.00,1887.55,70.29
2537.00,-19.92,5.40,87.32,75.00,1886.80,70.29
2538.00,-19.76,5.80,87.31,75.00,1886.05,70.30
2539.00,-19.59,5.86,87.31,75.00,1885.30,70.31
2540.00,-19.53,5.70,87.30,75.00,1884.55,70.32
2541.00,-19.65,5.87,87.30,75.00,1883.80,70.32
2542.00,-19.71,5.82,87.29,75.00,1883.05,70.33
2543.00,-19.87,5.89,87.29,75.00,1882.30,70.34
2544.00,-19.59,5.76,87.28,75.00,1881.55,70.35
2545.00,-19.90,5.50,87.28,75.00,1880.80,70.35
2546.00,-19.61,5.95,87.27,75.00,1880.05,70.36
2547.00,-19.59,5.70,87.27,75.00,1879.30,70.37
2548.00,-19.69,5.68,87.26,75.00,1878.55,70.38
2549.00,-19.75,5.99,87.26,75.00,1877.80,70.38
2550.00,-19.76,5.55,87.25,75.00,1877.05,70.39
2551.00,-19.93,5.64,87.25,75.00,1876.30,70.40
2552.00,-19.62,5.92,87.24,75.00,1875.55,70.41
2553.00,-19.79,5.92,87.24,75.00,1874.80,70.41
2554.00,-19.74,5.63,87.23,75.00,1874.05,70.42
2555.00,-19.85,6.00,87.23,75.00,1873.30,70.43
2556.00,-19.61,5.60,87.22,75.00,1872.55,70.44
2557.00,-19.77,5.98,87.22,75.00,1871.80,70.44
2558.00,-19.91,5.83,87.21,75.00,1871.05,70.45
2559.00,-19.84,5.66,87.21,75.00,1870.30,70.46
2560.00,-19.99,6.02,87.20,75.00,1869.55,70.47
2561.00,-19.65,5.93,87.20,75.00,1868.80,70.47
2562.00,-19.62,5.70,87.19,75.00,1868.05,70.48
2563.00,-19.62,5.76,87.19,75.00,1867.30,70.49
2564.00,-19.74,6.07,87.18,75.00,1866.55,70.50
2565.00,-19.82,5.96,87.18,75.00,1865.80,70.50
2566.00,-19.52,5.73,87.17,75.00,1865.05,70.51
2567.00,-19.93,5.87,87.17,75.00,1864.30,70.52
2568.00,-19.67,5.75,87.16,75.00,1863.55,70.53
2569.00,-19.52,6.14,87.16,75.00,1862.80,70.53
2570.00,-19.52,6.01,87.15,75.00,1862.05,70.54
2571.00,-19.74,5.93,87.15,75.00,1861.30,70.55
2572.00,-19.99,5.97,87.14,75.00,1860.55,70.56
2573.00,-19.75,5.73,87.14,75.00,1859.80,70.56
2574.00,-19.93,5.98,87.13,75.00,1859.05,70.57
2575.00,-19.56,5.81,87.13,75.00,1858.30,70.58
2576.00,-19.63,5.80,87.12,75.00,1857.55,70.59
2577.00,-19.76,6.21,87.12,75.00,1856.80,70.59
2578.00,-19.92,5.86,87.11,75.00,1856.05,70.60
2579.00,-19.91,6.14,87.11,75.00,1855.30,70.61
2580.00,-19.55,5.91,87.10,75.00,1854.55,70.62
2581.00,-19.59,5.87,87.10,75.00,1853.80,70.62
2582.00,-19.87,5.95,87.09,75.00,1853.05,70.63
2583.00,-19.65,6.07,87.09,75.00,1852.30,70.64
2584.00,-19.78,6.09,87.08,75.00,1851.55,70.65
2585.00,-19.66,5.95,87.08,75.00,1850.80,70.65
2586.00,-19.79,6.03,87.07,75.00,1850.05,70.66
2587.00,-19.74,6.36,87.07,75.00,1849.30,70.67
2588.00,-19.62,5.95,87.06,75.00,1848.55,70.68
2589.00,-19.85,6.13,87.06,75.00,1847.80,70.68
2590.00,-19.67,6.24,87.05,75.00,1847.05,70.69
2591.00,-19.59,6.00,87.05,75.00,1846.30,70.70
2592.00,-19.81,5.95,87.04,75.00,1845.55,70.71
2593.00,-19.85,6.03,87.04,75.00,1844.80,70.71
2594.00,-19.72,6.33,87.03,75.00,1844.05,70.72
2595.00,-19.98,6.32,87.03,75.00,1843.30,70.73
2596.00,-19.79,6.27,87.02,75.00,1842.55,70.74
2597.00,-19.94,6.42,87.02,75.00,1841.80,70.74
2598.00,-19.72,6.18,87.01,75.00,1841.05,70.75
2599.00,-19.63,6.02,87.01,75.00,1840.30,70.76
2600.00,-19.88,6.17,87.00,75.00,1839.55,70.77
2601.00,-19.92,6.42,87.00,75.00,1838.80,70.77
2602.00,-19.92,6.48,86.99,75.00,1838.05,70.78
2603.00,-19.53,6.10,86.99,75.00,1837.30,70.79
2604.00,-19.75,6.50,86.98,75.00,1836.55,70.80
2605.00,-20.00,6.20,86.98,75.00,1835.80,70.80
2606.00,-19.64,6.19,86.97,75.00,1835.05,70.81
2607.00,-20.00,6.38,86.97,75.00,1834.30,70.82
2608.00,-19.95,6.13,86.96,75.00,1833.55,70.83
2609.00,-19.99,6.23,86.96,75.00,1832.80,70.83
2610.00,-19.60,6.22,86.95,75.00,1832.05,70.84
2611.00,-20.00,6.19,86.95,75.00,1831.30,70.85
2612.00,-19.76,6.59,86.94,75.00,1830.55,70.86
2613.00,-19.56,6.51,86.94,75.00,1829.80,70.86
2614.00,-19.91,6.57,86.93,75.00,1829.05,70.87
2615.00,-19.99,6.63,86.93,75.00,1828.30,70.88
2616.00,-19.73,6.35,86.92,75.00,1827.55,70.89
2617.00,-19.70,6.26,86.92,75.00,1826.80,70.89
2618.00,-19.65,6.47,86.91,75.00,1826.05,70.90
2619.00,-19.54,6.46,86.91,75.00,1825.30,70.91
2620.00,-19.54,6.46,86.90,75.00,1824.55,70.92
2621.00,-19.58,6.57,86.90,75.00,1823.80,70.92
2622.00,-19.73,6.61,86.89,75.00,1823.05,70.93
2623.00,-19.69,6.50,86.89,75.00,1822.30,70.94
2624.00,-19.74,6.65,86.88,75.00,1821.55,70.95
2625.00,-19.87,6.58,86.88,75.00,1820.80,70.95
2626.00,-19.94,6.51,86.87,75.00,1820.05,70.96
2627.00,-19.82,6.64,86.87,75.00,1819.30,70.97
2628.00,-19.79,6.62,86.86,75.00,1818.55,70.98
2629.00,-19.96,6.73,86.86,75.00,1817.80,70.98
2630.00,-19.81,6.49,86.85,75.00,1817.05,70.99
2631.00,-19.88,6.47,86.85,75.00,1816.30,71.00
2632.00,-19.85,6.77,86.84,75.00,1815.55,71.01
2633.00,-19.81,6.65,86.84,75.00,1814.80,71.01
2634.00,-19.73,6.54,86.83,75.00,1814.05,71.02
2635.00,-19.90,6.40,86.83,75.00,1813.30,71.03
2636.00,-19.85,6.70,86.82,75.00,1812.55,71.04
2637.00,-19.94,6.45,86.82,75.00,1811.80,71.04
2638.00,-19.83,6.62,86.81,75.00,1811.05,71.05
2639.00,-19.65,6.54,86.81,75.00,1810.30,71.06
2640.00,-19.77,6.83,86.80,75.00,1809.55,71.07
2641.00,-19.60,6.58,86.80,75.00,1808.80,71.07
2642.00,-19.71,6.82,86.79,75.00,1808.05,71.08
2643.00,-19.84,6.64,86.79,75.00,1807.30,71.09
2644.00,-19.64,6.76,86.78,75.00,1806.55,71.10
2645.00,-19.62,6.80,86.78,75.00,1805.80,71.10
2646.00,-19.72,6.48,86.77,75.00,1805.05,71.11
2647.00,-19.60,6.94,86.77,75.00,1804.30,71.12
2648.00,-19.77,6.92,86.76,75.00,1803.55,71.13
2649.00,-19.60,6.64,86.76,75.00,1802.80,71.13
2650.00,-19.73,6.96,86.75,75.00,1802.05,71.14
2651.00,-19.54,6.77,86.75,75.00,1801.30,71.15
2652.00,-19.83,6.78,86.74,75.00,1800.55,71.16
2653.00,-19.69,6.78,86.74,75.00,1799.80,71.16
2654.00,-19.61,6.72,86.73,75.00,1799.05,71.17
2655.00,-19.91,6.83,86.73,75.00,1798.30,71.18
2656.00,-19.59,6.95,86.72,75.00,1797.55,71.19
2657.00,-19.56,7.04,86.72,75.00,1796.80,71.19
2658.00,-19.55,6.58,86.71,75.00,1796.05,71.20
2659.00,-19.52,7.09,86.71,75.00,1795.30,71.21
2660.00,-19.61,6.94,86.70,75.00,1794.55,71.22
2661.00,-19.72,6.82,86.70,75.00,1793.80,71.22
2662.00,-19.51,6.98,86.69,75.00,1793.05,71.23
2663.00,-19.96,6.71,86.69,75.00,1792.30,71.24
2664.00,-19.54,6.92,86.68,75.00,1791.55,71.25
2665.00,-19.52,6.90,86.68,75.00,1790.80,71.25
2666.00,-19.57,6.88,86.67,75.00,1790.05,71.26
2667.00,-19.52,7.03,86.67,75.00,1789.30,71.27
2668.00,-19.59,6.90,86.66,75.00,1788.55,71.28
2669.00,-19.92,7.05,86.66,75.00,1787.80,71.28
2670.00,-19.57,6.74,86.65,75.00,1787.05,71.29
2671.00,-19.62,6.78,86.65,75.00,1786.30,71.30
2672.00,-19.65,6.79,86.64,75.00,1785.55,71.31
2673.00,-19.87,6.93,86.64,75.00,1784.80,71.31
2674.00,-19.58,6.98,86.63,75.00,1784.05,71.32
2675.00,-19.51,6.87,86.63,75.00,1783.30,71.33
2676.00,-19.75,6.85,86.62,75.00,1782.55,71.34
2677.00,-19.52,6.99,86.62,75.00,1781.80,71.34
2678.00,-19.98,7.14,86.61,75.00,1781.05,71.35
2679.00,-19.55,7.10,86.61,75.00,1780.30,71.36
2680.00,-19.83,7.10,86.60,75.00,1779.55,71.37
2681.00,-19.52,6.94,86.60,75.00,1778.80,71.37
2682.00,-19.85,7.06,86.59,75.00,1778.05,71.38
2683.00,-19.97,7.08,86.59,75.00,1777.30,71.39
2684.00,-19.89,7.07,86.58,75.00,1776.55,71.40
2685.00,-19.86,7.05,86.58,75.00,1775.80,71.40
2686.00,-19.83,7.15,86.57,75.00,1775.05,71.41
2687.00,-19.95,7.00,86.57,75.00,1774.30,71.42
2688.00,-19.83,7.20,86.56,75.00,1773.55,71.43
2689.00,-19.69,7.11,86.56,75.00,1772.80,71.43
2690.00,-19.56,7.40,86.55,75.00,1772.05,71.44
2691.00,-19.54,7.34,86.55,75.00,1771.30,71.45
2692.00,-19.77,7.08,86.54,75.00,1770.55,71.46
2693.00,-19.81,7.32,86.54,75.00,1769.80,71.46
2694.00,-19.92,7.42,86.53,75.00,1769.05,71.47
2695.00,-19.56,7.26,86.53,75.00,1768.30,71.48
2696.00,-19.69,7.01,86.52,75.00,1767.55,71.49
2697.00,-19.69,7.39,86.52,75.00,1766.80,71.49
2698.00,-19.85,7.46,86.51,75.00,1766.05,71.50
2699.00,-19.68,7.36,86.51,75.00,1765.30,71.51
2700.00,-19.88,7.03,86.50,75.00,1764.55,71.52
2701.00,-19.81,7.35,86.50,75.00,1763.80,71.52
2702.00,-19.68,7.48,86.49,75.00,1763.05,71.53
2703.00,-19.72,7.13,86.49,75.00,1762.30,71.54
2704.00,-19.57,7.14,86.48,75.00,1761.55,71.55
2705.00,-19.99,7.50,86.48,75.00,1760.80,71.55
2706.00,-19.93,7.49,86.47,75.00,1760.05,71.56
2707.00,-19.82,7.25,86.47,75.00,1759.30,71.57
2708.00,-19.76,7.52,86.46,75.00,1758.55,71.58
2709.00,-19.57,7.55,86.46,75.00,1757.80,71.58
2710.00,-19.59,7.14,86.45,75.00,1757.05,71.59
2711.00,-19.61,7.60,86.45,75.00,1756.30,71.60
2712.00,-19.76,7.42,86.44,75.00,1755.55,71.61
2713.00,-19.70,7.30,86.44,75.00,1754.80,71.61
2714.00,-19.99,7.29,86.43,75.00,1754.05,71.62
2715.00,-19.94,7.52,86.43,75.00,1753.30,71.63
2716.00,-19.55,7.60,86.42,75.00,1752.55,71.64
2717.00,-19.59,7.53,86.42,75.00,1751.80,71.64
2718.00,-19.96,7.44,86.41,75.00,1751.05,71.65
2719.00,-19.67,7.64,86.41,75.00,1750.30,71.66
2720.00,-19.59,7.57,86.40,75.00,1749.55,71.67
2721.00,-19.95,7.43,86.40,75.00,1748.80,71.67
2722.00,-19.59,7.40,86.39,75.00,1748.05,71.68
2723.00,-19.91,7.38,86.39,75.00,1747.30,71.69
2724.00,-19.66,7.59,86.38,75.00,1746.55,71.70
2725.00,-19.64,7.44,86.38,75.00,1745.80,71.70
2726.00,-19.94,7.29,86.37,75.00,1745.05,71.71
2727.00,-19.80,7.68,86.37,75.00,1744.30,71.72
2728.00,-19.69,7.36,86.36,75.00,1743.55,71.73
2729.00,-19.90,7.61,86.36,75.00,1742.80,71.73
2730.00,-19.92,7.33,86.35,75.00,1742.05,71.74
2731.00,-19.67,7.58,86.35,75.00,1741.30,71.75
2732.00,-19.58,7.51,86.34,75.00,1740.55,71.76
2733.00,-19.62,7.38,86.34,75.00,1739.80,71.76
2734.00,-19.96,7.78,86.33,75.00,1739.05,71.77
2735.00,-19.61,7.48,86.33,75.00,1738.30,71.78
2736.00,-19.91,7.63,86.32,75.00,1737.55,71.79
2737.00,-19.86,7.86,86.32,75.00,1736.80,71.79
2738.00,-19.74,7.75,86.31,75.00,1736.05,71.80
2739.00,-19.86,7.55,86.31,75.00,1735.30,71.81
2740.00,-19.90,7.52,86.30,75.00,1734.55,71.82
2741.00,-19.52,7.65,86.30,75.00,1733.80,71.82
2742.00,-19.76,7.64,86.29,75.00,1733.05,71.83
2743.00,-19.87,7.72,86.29,75.00,1732.30,71.84
2744.00,-19.92,7.68,86.28,75.00,1731.55,71.85
2745.00,-19.84,7.54,86.28,75.00,1730.80,71.85
2746.00,-19.96,7.72,86.27,75.00,1730.05,71.86
2747.00,-19.80,7.83,86.27,75.00,1729.30,71.87
2748.00,-19.66,7.58,86.26,75.00,1728.55,71.88
2749.00,-19.60,7.83,86.26,75.00,1727.80,71.88
2750.00,-19.85,7.94,86.25,75.00,1727.05,71.89
2751.00,-19.75,7.74,86.25,75.00,1726.30,71.90
2752.00,-19.89,7.84,86.24,75.00,1725.55,71.91
2753.00,-19.96,7.77,86.24,75.00,1724.80,71.91
2754.00,-19.88,7.82,86.23,75.00,1724.05,71.92
2755.00,-19.69,7.84,86.23,75.00,1723.30,71.93
2756.00,-19.79,8.02,86.22,75.00,1722.55,71.94
2757.00,-19.79,7.63,86.22,75.00,1721.80,71.94
2758.00,-19.86,7.87,86.21,75.00,1721.05,71.95
2759.00,-19.64,7.81,86.21,75.00,1720.30,71.96
2760.00,-19.80,7.64,86.20,75.00,1719.55,71.97
2761.00,-19.87,7.85,86.20,75.00,1718.80,71.97
2762.00,-19.84,7.93,86.19,75.00,1718.05,71.98
2763.00,-19.66,7.66,86.19,75.00,1717.30,71.99
2764.00,-19.99,8.03,86.18,75.00,1716.55,72.00
2765.00,-19.66,8.14,86.18,75.00,1715.80,72.00
2766.00,-19.95,7.75,86.17,75.00,1715.05,72.01
2767.00,-19.82,7.84,86.17,75.00,1714.30,72.02
2768.00,-19.84,7.82,86.16,75.00,1713.55,72.03
2769.00,-19.84,7.78,86.16,75.00,1712.80,72.03
2770.00,-19.68,7.70,86.15,75.00,1712.05,72.04
2771.00,-19.62,8.12,86.15,75.00,1711.30,72.05
2772.00,-19.70,8.16,86.14,75.00,1710.55,72.06
2773.00,-19.99,7.93,86.14,75.00,1709.80,72.06
2774.00,-19.82,8.10,86.13,75.00,1709.05,72.07
2775.00,-19.83,8.16,86.13,75.00,1708.30,72.08
2776.00,-19.63,7.93,86.12,75.00,1707.55,72.09
2777.00,-19.88,8.06,86.12,75.00,1706.80,72.09
2778.00,-19.58,8.22,86.11,75.00,1706.05,72.10
2779.00,-19.73,8.08,86.11,75.00,1705.30,72.11
2780.00,-19.55,8.13,86.10,75.00,1704.55,72.12
2781.00,-19.63,7.84,86.10,75.00,1703.80,72.12
2782.00,-19.93,8.26,86.09,75.00,1703.05,72.13
2783.00,-19.79,8.12,86.09,75.00,1702.30,72.14
2784.00,-19.83,8.10,86.08,75.00,1701.55,72.15
2785.00,-19.99,8.01,86.08,75.00,1700.80,72.15
2786.00,-19.72,8.17,86.07,75.00,1700.05,72.16
2787.00,-19.95,8.17,86.07,75.00,1699.30,72.17
2788.00,-19.90,7.93,86.06,75.00,1698.55,72.18
2789.00,-19.84,8.04,86.06,75.00,1697.80,72.18
2790.00,-19.94,8.04,86.05,75.00,1697.05,72.19
2791.00,-19.65,8.16,86.05,75.00,1696.30,72.20
2792.00,-19.90,8.28,86.04,75.00,1695.55,72.21
2793.00,-19.68,8.04,86.04,75.00,1694.80,72.21
2794.00,-19.75,8.22,86.03,75.00,1694.05,72.22
2795.00,-19.71,8.42,86.03,75.00,1693.30,72.23
2796.00,-19.73,8.35,86.02,75.00,1692.55,72.24
2797.00,-19.75,8.22,86.02,75.00,1691.80,72.24
2798.00,-19.94,8.02,86.01,75.00,1691.05,72.25
2799.00,-19.77,8.44,86.01,75.00,1690.30,72.26
2800.00,-19.83,8.08,86.00,75.00,1689.55,72.27
2801.00,-19.60,8.42,86.00,75.00,1688.80,72.27
2802.00,-19.53,8.47,85.99,75.00,1688.05,72.28
2803.00,-19.99,8.52,85.99,75.00,1687.30,72.29
2804.00,-19.85,8.51,85.98,75.00,1686.55,72.30
2805.00,-19.52,8.08,85.98,75.00,1685.80,72.30
2806.00,-19.82,8.18,85.97,75.00,1685.05,72.31
2807.00,-19.72,8.57,85.97,75.00,1684.30,72.32
2808.00,-19.70,8.50,85.96,75.00,1683.55,72.33
2809.00,-19.77,8.48,85.96,75.00,1682.80,72.33
2810.00,-19.75,8.47,85.95,75.00,1682.05,72.34
2811.00,-19.72,8.50,85.95,75.00,1681.30,72.35
2812.00,-19.61,8.48,85.94,75.00,1680.55,72.36
2813.00,-19.95,8.47,85.94,75.00,1679.80,72.36
2814.00,-19.77,8.63,85.93,75.00,1679.05,72.37
2815.00,-19.90,8.29,85.93,75.00,1678.30,72.38
2816.00,-19.68,8.57,85.92,75.00,1677.55,72.39
2817.00,-19.80,8.42,85.92,75.00,1676.80,72.39
2818.00,-19.59,8.48,85.91,75.00,1676.05,72.40
2819.00,-19.82,8.40,85.91,75.00,1675.30,72.41
2820.00,-20.00,8.60,85.90,75.00,1674.55,72.42
2821.00,-19.67,8.26,85.90,75.00,1673.80,72.42
2822.00,-19.90,8.23,85.89,75.00,1673.05,72.43
2823.00,-19.78,8.56,85.89,75.00,1672.30,72.44
2824.00,-19.71,8.37,85.88,75.00,1671.55,72.45
2825.00,-19.97,8.73,85.88,75.00,1670.80,72.45
2826.00,-19.67,8.43,85.87,75.00,1670.05,72.46
2827.00,-19.67,8.33,85.87,75.00,1669.30,72.47
2828.00,-19.84,8.67,85.86,75.00,1668.55,72.48
2829.00,-19.73,8.68,85.86,75.00,1667.80,72.48
2830.00,-19.63,8.48,85.85,75.00,1667.05,72.49
2831.00,-19.69,8.65,85.85,75.00,1666.30,72.50
2832.00,-19.60,8.40,85.84,75.00,1665.55,72.51
2833.00,-19.64,8.36,85.84,75.00,1664.80,72.51
2834.00,-20.00,8.71,85.83,75.00,1664.05,72.52
2835.00,-19.60,8.38,85.83,75.00,1663.30,72.53
2836.00,-19.56,8.70,85.82,75.00,1662.55,72.54
2837.00,-19.89,8.87,85.82,75.00,1661.80,72.54
2838.00,-19.72,8.69,85.81,75.00,1661.05,72.55
2839.00,-19.91,8.62,85.81,75.00,1660.30,72.56
2840.00,-19.55,8.68,85.80,75.00,1659.55,72.57
2841.00,-19.90,8.90,85.80,75.00,1658.80,72.57
2842.00,-19.79,8.47,85.79,75.00,1658.05,72.58
2843.00,-19.87,8.73,85.79,75.00,1657.30,72.59
2844.00,-19.80,8.87,85.78,75.00,1656.55,72.60
2845.00,-19.58,8.89,85.78,75.00,1655.80,72.60
2846.00,-19.90,8.89,85.77,75.00,1655.05,72.61
2847.00,-19.98,8.77,85.77,75.00,1654.30,72.62
2848.00,-19.87,8.64,85.76,75.00,1653.55,72.63
2849.00,-19.71,8.76,85.76,75.00,1652.80,72.63
2850.00,-19.59,8.78,85.75,75.00,1652.05,72.64
2851.00,-19.86,8.73,85.75,75.00,1651.30,72.65
2852.00,-19.79,8.85,85.74,75.00,1650.55,72.66
2853.00,-19.58,8.99,85.74,75.00,1649.80,72.66
2854.00,-19.67,8.62,85.73,75.00,1649.05,72.67
2855.00,-19.69,9.04,85.73,75.00,1648.30,72.68
2856.00,-19.95,8.57,85.72,75.00,1647.55,72.69
2857.00,-19.71,8.65,85.72,75.00,1646.80,72.69
2858.00,-19.90,8.93,85.71,75.00,1646.05,72.70
2859.00,-19.55,8.69,85.71,75.00,1645.30,72.71
2860.00,-19.98,8.91,85.70,75.00,1644.55,72.72
2861.00,-19.63,8.88,85.70,75.00,1643.80,72.72
2862.00,-19.73,8.64,85.69,75.00,1643.05,72.73
2863.00,-19.54,8.84,85.69,75.00,1642.30,72.74
2864.00,-19.73,8.64,85.68,75.00,1641.55,72.74
2865.00,-19.52,9.14,85.68,75.00,1640.80,72.75
2866.00,-19.69,8.67,85.67,75.00,1640.05,72.76
2867.00,-19.97,8.84,85.67,75.00,1639.30,72.77
2868.00,-19.73,8.71,85.66,75.00,1638.55,72.77
2869.00,-19.62,8.83,85.66,75.00,1637.80,72.78
2870.00,-19.97,8.78,85.65,75.00,1637.05,72.79
2871.00,-19.64,9.01,85.65,75.00,1636.30,72.80
2872.00,-19.67,9.21,85.64,75.00,1635.55,72.80
2873.00,-19.81,9.03,85.64,75.00,1634.80,72.81
2874.00,-19.75,9.03,85.63,75.00,1634.05,72.82
2875.00,-19.73,8.96,85.63,75.00,1633.30,72.83
2876.00,-19.73,9.25,85.62,75.00,1632.55,72.83
2877.00,-19.85,9.22,85.62,75.00,1631.80,72.84
2878.00,-19.72,9.03,85.61,75.00,1631.05,72.85
2879.00,-19.55,9.20,85.61,75.00,1630.30,72.86
2880.00,-19.54,9.12,85.60,75.00,1629.55,72.86
2881.00,-19.65,9.01,85.60,75.00,1628.80,72.87
2882.00,-19.78,9.13,85.59,75.00,1628.05,72.88
2883.00,-19.51,9.21,85.59,75.00,1627.30,72.89
2884.00,-19.66,9.25,85.58,75.00,1626.55,72.89
2885.00,-19.63,9.28,85.58,75.00,1625.80,72.90
2886.00,-19.81,9.18,85.57,75.00,1625.05,72.91
2887.00,-19.75,8.95,85.57,75.00,1624.30,72.92
2888.00,-19.63,9.18,85.56,75.00,1623.55,72.92
2889.00,-19.51,8.94,85.56,75.00,1622.80,72.93
2890.00,-19.73,9.11,85.55,75.00,1622.05,72.94
2891.00,-19.76,9.41,85.55,75.00,1621.30,72.95
2892.00,-19.60,9.37,85.54,75.00,1620.55,72.95
2893.00,-19.97,9.36,85.54,75.00,1619.80,72.96
2894.00,-19.66,9.23,85.53,75.00,1619.05,72.97
2895.00,-19.73,9.40,85.53,75.00,1618.30,72.98
2896.00,-19.98,9.43,85.52,75.00,1617.55,72.98
2897.00,-19.57,9.18,85.52,75.00,1616.80,72.99
2898.00,-19.96,9.32,85.51,75.00,1616.05,73.00
2899.00,-19.57,9.29,85.51,75.00,1615.30,73.01
2900.00,-19.99,9.28,85.50,75.00,1614.55,73.01
2901.00,-19.74,9.27,85.50,75.00,1613.80,73.02
2902.00,-19.58,9.13,85.49,75.00,1613.05,73.03
2903.00,-19.84,9.51,85.49,75.00,1612.30,73.04
2904.00,-19.93,9.44,85.48,75.00,1611.55,73.04
2905.00,-19.74,9.23,85.48,75.00,1610.80,73.05
2906.00,-19.88,9.23,85.47,75.00,1610.05,73.06
2907.00,-19.70,9.12,85.47,75.00,1609.30,73.07
2908.00,-19.64,9.41,85.46,75.00,1608.55,73.07
2909.00,-19.79,9.39,85.46,75.00,1607.80,73.08
2910.00,-19.88,9.39,85.45,75.00,1607.05,73.09
2911.00,-19.95,9.54,85.45,75.00,1606.30,73.10
2912.00,-19.56,9.18,85.44,75.00,1605.55,73.10
2913.00,-19.61,9.36,85.44,75.00,1604.80,73.11
2914.00,-19.98,9.18,85.43,75.00,1604.05,73.12
2915.00,-19.67,9.31,85.43,75.00,1603.30,73.13
2916.00,-19.70,9.63,85.42,75.00,1602.55,73.13
2917.00,-19.80,9.63,85.42,75.00,1601.80,73.14
2918.00,-19.52,9.37,85.41,75.00,1601.05,73.15
2919.00,-19.96,9.40,85.41,75.00,1600.30,73.16
2920.00,-19.70,9.60,85.40,75.00,1599.55,73.16
2921.00,-19.51,9.68,85.40,75.00,1598.80,73.17
2922.00,-19.90,9.61,85.39,75.00,1598.05,73.18
2923.00,-19.84,9.56,85.39,75.00,1597.30,73.19
2924.00,-19.58,9.28,85.38,75.00,1596.55,73.19
2925.00,-19.97,9.34,85.38,75.00,1595.80,73.20
2926.00,-19.70,9.50,85.37,75.00,1595.05,73.21
2927.00,-19.62,9.74,85.37,75.00,1594.30,73.22
2928.00,-19.55,9.34,85.36,75.00,1593.55,73.22
2929.00,-19.89,9.38,85.36,75.00,1592.80,73.23
2930.00,-19.78,9.52,85.35,75.00,1592.05,73.24
2931.00,-19.84,9.46,85.35,75.00,1591.30,73.25
2932.00,-19.57,9.45,85.34,75.00,1590.55,73.25
2933.00,-19.66,9.74,85.34,75.00,1589.80,73.26
2934.00,-19.83,9.72,85.33,75.00,1589.05,73.27
2935.00,-19.96,9.80,85.33,75.00,1588.30,73.28
2936.00,-19.84,9.38,85.32,75.00,1587.55,73.28
2937.00,-19.92,9.56,85.32,75.00,1586.80,73.29
2938.00,-19.79,9.87,85.31,75.00,1586.05,73.30
2939.00,-19.94,9.82,85.31,75.00,1585.30,73.31
2940.00,-19.77,9.41,85.30,75.00,1584.55,73.31
2941.00,-19.97,9.72,85.30,75.00,1583.80,73.32
2942.00,-19.93,9.88,85.29,75.00,1583.05,73.33
2943.00,-19.90,9.62,85.29,75.00,1582.30,73.34
2944.00,-19.95,9.46,85.28,75.00,1581.55,73.34
2945.00,-19.50,9.60,85.28,75.00,1580.80,73.35
2946.00,-20.00,9.48,85.27,75.00,1580.05,73.36
2947.00,-19.61,9.68,85.27,75.00,1579.30,73.37
2948.00,-19.63,9.66,85.26,75.00,1578.55,73.37
2949.00,-19.66,9.63,85.26,75.00,1577.80,73.38
2950.00,-19.88,9.71,85.25,75.00,1577.05,73.39
2951.00,-20.00,9.54,85.25,75.00,1576.30,73.40
2952.00,-19.54,9.93,85.24,75.00,1575.55,73.40
2953.00,-19.54,10.01,85.24,75.00,1574.80,73.41
2954.00,-19.76,9.84,85.23,75.00,1574.05,73.42
2955.00,-19.54,9.87,85.23,75.00,1573.30,73.43
2956.00,-19.66,9.85,85.22,75.00,1572.55,73.43
2957.00,-19.67,9.82,85.22,75.00,1571.80,73.44
2958.00,-19.82,9.81,85.21,75.00,1571.05,73.45
2959.00,-19.51,10.05,85.21,75.00,1570.30,73.46
2960.00,-19.84,9.93,85.20,75.00,1569.55,73.46
2961.00,-19.72,9.94,85.20,75.00,1568.80,73.47
2962.00,-19.96,9.74,85.19,75.00,1568.05,73.48
2963.00,-19.80,9.68,85.19,75.00,1567.30,73.49
2964.00,-19.63,10.00,85.18,75.00,1566.55,73.49
2965.00,-19.63,9.93,85.18,75.00,1565.80,73.50
2966.00,-19.74,9.84,85.17,75.00,1565.05,73.51
2967.00,-19.79,9.85,85.17,75.00,1564.30,73.52
2968.00,-19.71,9.90,85.16,75.00,1563.55,73.52
2969.00,-19.83,10.19,85.16,75.00,1562.80,73.53
2970.00,-19.82,9.94,85.15,75.00,1562.05,73.54
2971.00,-19.93,9.94,85.15,75.00,1561.30,73.55
2972.00,-19.53,9.83,85.14,75.00,1560.55,73.55
2973.00,-19.87,9.86,85.14,75.00,1559.80,73.56
2974.00,-19.87,9.86,85.13,75.00,1559.05,73.57
2975.00,-19.56,9.88,85.13,75.00,1558.30,73.58
